,emojis,emoticons,favorites,followers,friends_count,listed_count,mention_count,neg_words,nightTime_count,pos_words,retweet_count,total_favourites_count,total_post
53,0.4470588235294118,0.32941176470588235,1.5970588235294119,379.0,394.0,6.0,0.711764705882353,4.3,0.37058823529411766,5.0323529411764705,160.58235294117648,21052.0,340
54,0.06493506493506493,0.23088023088023088,0.010101010101010102,8.0,6.0,0.0,0.0,5.565656565656566,0.19336219336219337,9.751803751803752,0.02886002886002886,0.0,693
55,0.0,0.29850746268656714,0.06467661691542288,120.0,104.0,9.0,0.9303482587064676,4.233830845771144,0.19900497512437812,4.830845771144278,0.19402985074626866,700.0,201
56,0.0,0.42857142857142855,0.42857142857142855,42.0,162.0,1.0,1.1428571428571428,4.857142857142857,1.0,5.0,93.28571428571429,49.0,7
57,0.0,0.12280701754385964,0.3333333333333333,377.0,313.0,0.0,0.43859649122807015,3.087719298245614,0.6491228070175439,3.491228070175439,2.719298245614035,4050.0,57
58,0.08275862068965517,0.2896551724137931,0.1724137931034483,490.0,982.0,12.0,1.2758620689655173,6.482758620689655,0.2896551724137931,7.703448275862069,68.8,427.0,145
59,0.023809523809523808,0.30952380952380953,0.11904761904761904,13057.0,13381.0,155.0,0.6428571428571429,3.380952380952381,0.047619047619047616,4.571428571428571,1.2857142857142858,301.0,42
60,0.08173076923076923,0.27884615384615385,0.07211538461538461,546.0,1123.0,44.0,0.2403846153846154,5.3125,0.22115384615384615,6.1826923076923075,431.3317307692308,345.0,208
61,0.28,0.3,1.18,146.0,171.0,0.0,0.42,4.62,0.52,5.42,138.26,926.0,50
62,0.6358811040339702,0.15711252653927812,0.17728237791932058,313.0,226.0,3.0,0.7643312101910829,2.134819532908705,0.26008492569002123,2.5169851380042463,1051.6772823779193,461.0,942
63,0.0,0.13333333333333333,0.5333333333333333,83.0,204.0,1.0,0.2,4.933333333333334,0.3333333333333333,6.6,2.4,12.0,15
64,0.47413793103448276,0.25862068965517243,0.06896551724137931,132.0,291.0,1.0,0.08620689655172414,3.836206896551724,0.3793103448275862,4.568965517241379,2540.9655172413795,2250.0,116
65,1.2765957446808511,0.1702127659574468,0.5106382978723404,346.0,634.0,0.0,1.0,3.106382978723404,0.48936170212765956,3.872340425531915,1552.595744680851,2124.0,47
66,0.0,0.3464566929133858,0.047244094488188976,664.0,324.0,6.0,0.1968503937007874,5.322834645669292,0.015748031496062992,6.244094488188976,0.023622047244094488,0.0,127
67,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,6.870967741935484,0.0,8.290322580645162,0.0,0.0,31
68,0.045714285714285714,0.34285714285714286,0.4857142857142857,325.0,192.0,10.0,0.8285714285714286,4.64,0.1657142857142857,5.942857142857143,2.9314285714285715,237.0,175
69,1.0258302583025831,0.14760147601476015,0.7601476014760148,241.0,495.0,0.0,0.5535055350553506,3.044280442804428,0.45018450184501846,3.6014760147601477,294.6457564575646,2650.0,271
70,0.0,0.275,0.4,521.0,705.0,8.0,0.975,3.75,0.2,5.625,263.575,1785.0,40
71,0.0,0.15555555555555556,0.1,232.0,133.0,16.0,0.8777777777777778,3.577777777777778,0.2777777777777778,4.2555555555555555,23.522222222222222,361.0,90
72,0.15384615384615385,0.23076923076923078,0.2923076923076923,958.0,630.0,14.0,0.6307692307692307,3.169230769230769,0.35384615384615387,3.2615384615384615,70.38461538461539,2575.0,65
73,0.10344827586206896,0.1839080459770115,1.1379310344827587,668.0,396.0,48.0,0.3333333333333333,3.793103448275862,0.5747126436781609,4.735632183908046,77.60919540229885,10363.0,87
74,0.680731364275668,0.2348804500703235,0.890295358649789,1665.0,298.0,35.0,0.49226441631504925,4.547116736990155,0.360056258790436,5.177215189873418,14.175808720112517,14930.0,711
75,0.0945945945945946,0.13513513513513514,0.06756756756756757,109.0,127.0,3.0,0.6486486486486487,3.7162162162162162,0.4189189189189189,5.608108108108108,0.02702702702702703,713.0,74
76,0.02926829268292683,0.23902439024390243,0.22926829268292684,192.0,681.0,2.0,0.05365853658536585,4.68780487804878,0.47317073170731705,5.590243902439024,1.0390243902439025,49.0,205
77,1.0,0.2857142857142857,0.5714285714285714,32.0,98.0,0.0,0.42857142857142855,3.2857142857142856,0.14285714285714285,4.428571428571429,0.0,18.0,7
78,0.358974358974359,0.27350427350427353,0.9401709401709402,196.0,112.0,3.0,0.8974358974358975,4.0085470085470085,0.4188034188034188,5.418803418803419,1282.4273504273503,1782.0,117
79,0.6595744680851063,0.3191489361702128,0.3404255319148936,175.0,415.0,1.0,0.9361702127659575,4.957446808510638,0.5957446808510638,6.787234042553192,405.21276595744683,1436.0,47
80,0.16666666666666666,0.16666666666666666,0.0,54.0,230.0,0.0,0.0,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.0,58.0,6
81,0.06837606837606838,0.38461538461538464,0.6239316239316239,363.0,143.0,6.0,0.3418803418803419,5.726495726495727,0.2222222222222222,6.901709401709402,363.517094017094,3279.0,234
82,0.07291666666666667,0.3125,7.15625,3924.0,335.0,31.0,0.40625,3.8020833333333335,0.0,4.927083333333333,6.020833333333333,360.0,96
83,0.10795454545454546,0.17613636363636365,0.2159090909090909,239.0,946.0,9.0,0.7727272727272727,4.556818181818182,0.6704545454545454,5.295454545454546,568.5340909090909,1972.0,176
84,0.1111111111111111,0.0,0.2777777777777778,4087.0,2100.0,18.0,0.0,1.6666666666666667,0.16666666666666666,2.888888888888889,0.0,779.0,18
85,0.32608695652173914,0.22826086956521738,0.17391304347826086,125.0,302.0,3.0,0.8913043478260869,3.608695652173913,0.4891304347826087,4.891304347826087,48.130434782608695,965.0,92
86,0.07407407407407407,0.14814814814814814,0.5925925925925926,328.0,815.0,2.0,0.7222222222222222,3.574074074074074,0.14814814814814814,5.388888888888889,15.166666666666666,530.0,54
87,0.5789473684210527,0.0,0.3684210526315789,5250.0,5056.0,13.0,0.21052631578947367,4.7368421052631575,0.5263157894736842,4.315789473684211,902.0,9698.0,19
88,0.0,0.42105263157894735,0.0,53.0,364.0,1.0,1.1578947368421053,5.105263157894737,0.3157894736842105,6.105263157894737,428.8421052631579,223.0,19
89,0.23026315789473684,0.18421052631578946,0.4144736842105263,239.0,285.0,5.0,0.6644736842105263,3.414473684210526,0.23684210526315788,4.0855263157894735,149.91447368421052,9403.0,152
90,0.0594059405940594,0.36633663366336633,0.49834983498349833,380.0,345.0,3.0,0.7227722772277227,3.567656765676568,0.45874587458745875,4.042904290429043,107.86798679867987,2202.0,303
91,0.009230769230769232,0.20615384615384616,0.24,132.0,52.0,0.0,0.27384615384615385,3.006153846153846,0.5230769230769231,3.5446153846153847,0.31384615384615383,278.0,325
92,0.2,0.26666666666666666,0.13333333333333333,216.0,495.0,0.0,0.4,4.6,0.0,5.8,170.66666666666666,3308.0,15
93,0.02857142857142857,0.18571428571428572,0.6,120.0,202.0,1.0,0.32857142857142857,4.514285714285714,0.7285714285714285,6.257142857142857,134.52857142857144,1004.0,70
94,0.31932773109243695,0.18487394957983194,1.1680672268907564,454.0,671.0,1.0,0.5546218487394958,3.6050420168067228,0.6638655462184874,4.352941176470588,1137.8067226890757,1502.0,119
95,0.10256410256410256,0.15384615384615385,0.2564102564102564,107.0,257.0,1.0,0.6410256410256411,3.051282051282051,0.48717948717948717,4.871794871794871,3595.897435897436,3716.0,39
96,0.03867403314917127,0.46408839779005523,0.4696132596685083,523.0,498.0,38.0,1.3756906077348066,4.149171270718232,0.022099447513812154,4.801104972375691,32.67955801104972,3039.0,181
97,2.142857142857143,0.14285714285714285,0.0,15.0,48.0,0.0,0.7142857142857143,1.5714285714285714,0.14285714285714285,2.5714285714285716,0.0,7.0,7
98,0.2961783439490446,0.3248407643312102,0.11464968152866242,329.0,650.0,3.0,0.18789808917197454,2.3917197452229297,0.42038216560509556,3.194267515923567,43.65605095541401,798.0,314
99,0.12962962962962962,0.2345679012345679,0.20987654320987653,194.0,314.0,1.0,0.16049382716049382,2.5123456790123457,0.6790123456790124,2.845679012345679,24.75925925925926,3349.0,162
100,0.12931034482758622,0.22413793103448276,0.4224137931034483,161.0,154.0,3.0,0.7172413793103448,3.7017241379310346,0.3775862068965517,4.375862068965517,1859.5827586206897,2140.0,580
101,0.011627906976744186,0.3023255813953488,0.011627906976744186,68.0,80.0,1.0,0.6744186046511628,3.616279069767442,0.5,3.686046511627907,0.0,5.0,86
102,0.2222222222222222,0.4074074074074074,0.14814814814814814,251.0,428.0,0.0,0.2962962962962963,3.074074074074074,0.2222222222222222,2.814814814814815,392.4074074074074,2759.0,27
103,0.0,0.2,0.0,16.0,38.0,0.0,0.0,3.3,0.1,5.0,0.0,1.0,10
104,0.0,0.2636363636363636,0.03636363636363636,210.0,1136.0,18.0,1.2545454545454546,4.818181818181818,0.5909090909090909,6.127272727272727,403.1272727272727,3636.0,110
105,0.09230769230769231,0.6461538461538462,0.13846153846153847,42.0,225.0,1.0,0.06153846153846154,4.092307692307692,0.18461538461538463,3.5846153846153848,0.06153846153846154,116.0,65
106,0.0,0.07142857142857142,0.02976190476190476,135.0,102.0,86.0,0.0,2.7916666666666665,0.4583333333333333,3.4702380952380953,0.017857142857142856,1.0,168
107,0.0,0.2818181818181818,0.03636363636363636,201.0,208.0,0.0,0.9181818181818182,3.618181818181818,0.2727272727272727,4.109090909090909,67.4,562.0,110
108,3.3142857142857145,0.2857142857142857,0.5428571428571428,16.0,48.0,1.0,1.0857142857142856,3.2285714285714286,0.6285714285714286,4.0,2648.2571428571428,141.0,35
109,0.23577235772357724,0.22764227642276422,0.5121951219512195,298.0,347.0,0.0,0.23577235772357724,4.260162601626016,0.2601626016260163,4.975609756097561,914.439024390244,1585.0,123
110,0.4479717813051146,0.18342151675485008,0.07936507936507936,591.0,2614.0,4.0,1.091710758377425,3.6049382716049383,0.5731922398589065,4.807760141093475,917.2257495590829,842.0,567
111,0.6993464052287581,0.1895424836601307,0.3660130718954248,158.0,209.0,6.0,0.8235294117647058,3.2549019607843137,0.33986928104575165,4.052287581699346,1128.516339869281,2424.0,153
112,0.0,0.2653061224489796,0.2857142857142857,65.0,92.0,3.0,0.46938775510204084,5.795918367346939,0.6938775510204082,6.714285714285714,595.5714285714286,72.0,49
113,0.0,0.18181818181818182,0.2727272727272727,96.0,956.0,0.0,1.1818181818181819,7.181818181818182,0.18181818181818182,7.454545454545454,41958.818181818184,114.0,11
114,0.0,0.14285714285714285,0.037267080745341616,43.0,30.0,0.0,0.2422360248447205,2.8198757763975157,0.422360248447205,3.7142857142857144,0.6335403726708074,14.0,161
115,0.2786885245901639,0.3524590163934426,0.4098360655737705,112.0,113.0,1.0,0.45081967213114754,3.8934426229508197,0.4016393442622951,4.491803278688525,377.6967213114754,2160.0,122
116,0.13333333333333333,0.13333333333333333,0.8666666666666667,29.0,79.0,0.0,0.3333333333333333,3.4,0.6,4.066666666666666,2888.3333333333335,177.0,15
117,0.0,0.5625,0.125,312.0,687.0,5.0,0.4375,5.8125,0.9375,7.25,0.0625,999.0,16
118,0.5689655172413793,0.3620689655172414,0.017241379310344827,71.0,13.0,2.0,1.1551724137931034,3.9482758620689653,0.1896551724137931,4.896551724137931,4812.706896551724,2704.0,58
119,0.06115107913669065,0.2589928057553957,0.5215827338129496,291.0,52.0,6.0,0.3669064748201439,2.949640287769784,0.6007194244604317,3.1043165467625897,50.485611510791365,1025.0,278
120,0.04838709677419355,0.4274193548387097,0.008064516129032258,389.0,111.0,5.0,0.18548387096774194,3.9596774193548385,0.1774193548387097,4.088709677419355,29.217741935483872,11.0,124
121,0.08955223880597014,0.2537313432835821,0.13432835820895522,516.0,410.0,2.0,0.11940298507462686,4.7611940298507465,0.47761194029850745,5.492537313432836,3.8805970149253732,766.0,67
122,0.0,0.36585365853658536,0.06097560975609756,42.0,140.0,1.0,0.012195121951219513,4.609756097560975,0.0,7.670731707317073,0.0,136.0,82
123,0.01702127659574468,0.3021276595744681,0.6425531914893617,887.0,1051.0,115.0,0.8936170212765957,5.6680851063829785,0.059574468085106386,6.251063829787234,0.502127659574468,1126.0,235
124,0.0,0.37349397590361444,0.10843373493975904,324.0,333.0,4.0,0.4578313253012048,4.192771084337349,0.1686746987951807,5.240963855421687,40.6144578313253,6241.0,83
125,0.08571428571428572,0.34285714285714286,0.8571428571428571,249.0,190.0,1.0,0.8,3.057142857142857,0.4857142857142857,3.3142857142857145,3858.0857142857144,3008.0,35
126,0.003472222222222222,0.3298611111111111,0.5902777777777778,330.0,218.0,14.0,1.0138888888888888,4.163194444444445,0.3333333333333333,4.871527777777778,48.24652777777778,6795.0,288
127,0.0,0.14285714285714285,0.0,250.0,699.0,0.0,0.42857142857142855,5.0,0.42857142857142855,8.142857142857142,16504.85714285714,739.0,7
128,0.0,0.09523809523809523,0.19047619047619047,1458.0,1995.0,77.0,0.6666666666666666,4.428571428571429,0.0,5.0,0.42857142857142855,2.0,21
129,0.7183908045977011,0.17701149425287357,0.1206896551724138,227.0,484.0,1.0,0.9942528735632183,3.1252873563218393,0.42298850574712643,3.8367816091954023,3144.6367816091956,3386.0,870
130,0.6551724137931034,0.034482758620689655,0.4482758620689655,853.0,612.0,3.0,0.3103448275862069,3.206896551724138,0.3448275862068966,4.379310344827586,561.8965517241379,10568.0,29
131,0.0,0.40540540540540543,0.05405405405405406,54.0,94.0,0.0,0.2702702702702703,4.4324324324324325,0.05405405405405406,4.135135135135135,7.486486486486487,30.0,37
132,0.02727272727272727,0.19090909090909092,0.15454545454545454,376.0,375.0,17.0,1.2818181818181817,4.554545454545455,0.4090909090909091,5.527272727272727,144.71818181818182,623.0,110
133,0.15714285714285714,0.3142857142857143,0.2857142857142857,291.0,108.0,0.0,0.24285714285714285,2.142857142857143,0.35714285714285715,2.857142857142857,20.357142857142858,289.0,70
134,0.8456057007125891,0.28741092636579574,1.1995249406175772,397.0,380.0,2.0,0.7292161520190024,2.983372921615202,0.4750593824228028,3.828978622327791,1927.9738717339667,8442.0,421
135,0.0,0.38461538461538464,0.3076923076923077,22.0,5.0,0.0,0.6153846153846154,5.615384615384615,0.15384615384615385,6.6923076923076925,472.53846153846155,80.0,13
136,0.003676470588235294,0.13602941176470587,0.37316176470588236,322.0,238.0,1.0,0.5551470588235294,4.685661764705882,0.8584558823529411,5.141544117647059,6131.16544117647,414.0,544
137,0.16666666666666666,0.0,0.0,630.0,493.0,1.0,0.8333333333333334,3.8333333333333335,0.8333333333333334,5.166666666666667,731.3333333333334,1855.0,6
138,0.2356687898089172,0.14012738853503184,0.08280254777070063,137.0,211.0,1.0,0.267515923566879,3.662420382165605,0.2356687898089172,4.853503184713376,569.0891719745223,596.0,157
139,0.2692307692307692,0.28205128205128205,0.48717948717948717,267.0,282.0,0.0,0.5256410256410257,3.5128205128205128,0.28205128205128205,4.435897435897436,1313.4615384615386,3593.0,78
140,0.17582417582417584,0.23626373626373626,0.41208791208791207,118.0,365.0,4.0,1.1703296703296704,5.0,0.5384615384615384,6.263736263736264,1600.6483516483515,68.0,182
141,0.03333333333333333,0.3333333333333333,0.2,27.0,55.0,0.0,1.0333333333333334,3.8666666666666667,0.5,4.1,21.2,20.0,30
142,0.03827751196172249,0.32057416267942584,0.5933014354066986,549.0,315.0,44.0,1.0813397129186604,4.282296650717703,0.23444976076555024,4.899521531100478,44.4066985645933,1423.0,209
143,0.48905109489051096,0.21897810218978103,0.021897810218978103,106.0,111.0,8.0,0.021897810218978103,5.065693430656935,0.48175182481751827,6.576642335766423,0.0072992700729927005,7.0,137
144,0.0,0.07,0.02,13.0,55.0,0.0,1.25,1.91,0.77,2.58,480.44,8.0,100
145,0.65625,0.2734375,0.6640625,210.0,315.0,0.0,0.4765625,3.296875,0.25,3.625,156.7265625,7010.0,128
146,0.08441558441558442,0.3051948051948052,0.07142857142857142,159.0,436.0,0.0,0.5,4.402597402597403,0.09740259740259741,5.35064935064935,1109.2987012987012,5725.0,154
147,0.0,0.6,0.0,12765.0,7080.0,60.0,0.0,4.047058823529412,0.25882352941176473,4.929411764705883,0.0,97.0,85
148,0.10902255639097744,0.518796992481203,1.5338345864661653,4245.0,125.0,5.0,0.7030075187969925,3.1090225563909772,0.08646616541353383,3.1842105263157894,8.593984962406015,24545.0,266
149,0.1022530329289428,0.1663778162911612,1.1195840554592722,3459.0,354.0,39.0,0.5545927209705372,3.235701906412478,0.3968804159445407,3.7625649913344885,197.18024263431542,6171.0,577
150,0.896551724137931,0.3103448275862069,0.034482758620689655,38.0,655.0,1.0,0.5517241379310345,3.4827586206896552,0.6551724137931034,5.620689655172414,991.6551724137931,44.0,29
151,0.5691699604743083,0.2134387351778656,0.233201581027668,441.0,358.0,2.0,0.7351778656126482,2.731225296442688,0.4743083003952569,3.41897233201581,3522.2569169960475,2015.0,253
152,0.23776223776223776,0.24475524475524477,1.1538461538461537,110.0,239.0,2.0,0.6853146853146853,3.9510489510489513,0.3916083916083916,5.475524475524476,534.8251748251748,16672.0,143
153,0.0,0.13793103448275862,0.0,72.0,133.0,4.0,0.06896551724137931,4.448275862068965,0.3103448275862069,5.413793103448276,0.1724137931034483,1.0,29
154,0.08823529411764706,0.5147058823529411,0.5735294117647058,620.0,1001.0,26.0,0.5882352941176471,5.455882352941177,0.16176470588235295,6.044117647058823,0.20588235294117646,8619.0,68
155,0.0,0.2602739726027397,0.0136986301369863,331.0,284.0,21.0,1.3013698630136987,4.219178082191781,0.726027397260274,5.561643835616438,893.4794520547945,172.0,73
156,0.010810810810810811,0.44324324324324327,1.5243243243243243,19775.0,19662.0,49.0,0.4864864864864865,4.351351351351352,0.1891891891891892,5.508108108108108,3.5135135135135136,463.0,185
157,0.2891566265060241,0.20180722891566266,0.9036144578313253,1035.0,306.0,2.0,0.5210843373493976,3.4487951807228914,0.39457831325301207,3.9939759036144578,470.6927710843373,19320.0,332
158,0.31097560975609756,0.17073170731707318,0.24390243902439024,1245.0,1997.0,5.0,0.8048780487804879,3.823170731707317,0.42073170731707316,4.579268292682927,3888.8231707317073,74274.0,164
159,0.0,0.44477611940298506,0.5164179104477612,604.0,689.0,12.0,1.1761194029850746,5.023880597014926,0.5701492537313433,5.6626865671641795,1.1223880597014926,73.0,335
160,0.099644128113879,0.2669039145907473,0.08540925266903915,216.0,389.0,29.0,0.99644128113879,4.195729537366548,0.47686832740213525,4.782918149466192,343.1743772241993,4312.0,281
161,0.13821138211382114,0.22764227642276422,0.3089430894308943,950.0,2486.0,2.0,0.42276422764227645,4.642276422764228,0.42276422764227645,4.934959349593496,1058.7073170731708,1218.0,123
162,0.30718954248366015,0.09803921568627451,0.09803921568627451,549.0,1183.0,11.0,1.0522875816993464,3.7516339869281046,0.24836601307189543,4.529411764705882,247.3202614379085,7934.0,153
163,1.4234234234234233,0.16216216216216217,1.2882882882882882,767.0,426.0,1.0,0.8198198198198198,3.1171171171171173,0.5045045045045045,3.828828828828829,30435.558558558558,9552.0,111
